customer_id,group,choice,txn_date
20347,treatment,HazyHopper,2025-06-19
26651,control,AlpinePils,2025-06-06
24568,control,,
26032,control,RyeRanger,2025-06-14
22052,control,,
20610,control,,
19495,treatment,,
17463,treatment,VelvetPorter,2025-06-03
8774,treatment,,
21376,control,,
26455,control,CitrusZing,2025-06-01
26640,control,RyeRanger,2025-06-06
12474,control,RyeRanger,2025-06-10
24321,treatment,,
357,control,,
15438,control,RyeRanger,2025-06-25
24047,control,,
22304,control,,
15719,control,FarmhouseSaison,2025-06-05
4502,control,,
12400,control,RyeRanger,2025-06-23
7813,treatment,FarmhouseSaison,2025-06-13
7730,control,,
1214,treatment,,
6819,control,,
12021,control,,
16973,control,CitrusZing,2025-06-15
25936,control,FarmhouseSaison,2025-06-22
27452,treatment,,
25023,control,RyeRanger,2025-06-05
13478,control,RyeRanger,2025-06-21
1127,control,,
23588,control,,
1792,control,RyeRanger,2025-06-04
25529,treatment,,
12071,control,,
25292,control,,
10010,control,TropicalIPA,2025-06-23
19759,control,,
17745,control,,
8520,control,CitrusZing,2025-06-09
26790,treatment,,
2900,treatment,HazyHopper,2025-06-18
6582,control,RyeRanger,2025-06-06
20140,control,AmberOak,2025-06-13
26403,control,,
3120,treatment,,
18402,control,RyeRanger,2025-06-16
26757,treatment,,
26780,treatment,CitrusZing,2025-06-10
3935,treatment,CitrusZing,2025-06-15
23390,treatment,,
22635,treatment,AlpinePils,2025-06-23
11506,control,,
13086,control,,
7597,treatment,,
21457,control,VelvetPorter,2025-06-08
4554,control,,
4741,control,,
8503,treatment,AmberOak,2025-06-20
9840,control,,
12794,treatment,,
26695,control,AmberOak,2025-06-16
4324,control,,
17839,treatment,,
22508,treatment,,
11535,treatment,VelvetPorter,2025-06-11
9406,treatment,,
6036,treatment,,
13655,control,CitrusZing,2025-06-26
18350,treatment,,
23948,control,CitrusZing,2025-06-24
8450,control,AmberOak,2025-06-20
12865,treatment,,
15698,treatment,,
8193,control,,
1273,treatment,RyeRanger,2025-06-18
540,control,,
25135,control,RyeRanger,2025-06-05
8005,control,,
4793,control,,
14890,treatment,HazyHopper,2025-06-26
4377,control,CitrusZing,2025-06-17
19369,control,RyeRanger,2025-06-02
14264,treatment,,
15832,treatment,,
26746,control,CitrusZing,2025-06-19
9409,control,,
25294,treatment,HazyHopper,2025-06-05
6484,control,CitrusZing,2025-06-27
4617,control,,
4277,control,RyeRanger,2025-06-22
15100,control,RyeRanger,2025-06-11
12699,treatment,MidnightStout,2025-06-14
12706,control,,
8237,control,RyeRanger,2025-06-24
20244,control,AmberOak,2025-06-07
19052,treatment,VelvetPorter,2025-06-25
961,treatment,AlpinePils,2025-06-08
1303,control,,
146,treatment,,
6500,control,CherryLambic,2025-06-06
13293,treatment,,
516,control,,
26591,control,,
18051,control,CitrusZing,2025-06-24
15184,treatment,,
21023,treatment,,
19955,treatment,HazyHopper,2025-06-28
18068,control,,
14770,control,CitrusZing,2025-06-29
27307,control,CitrusZing,2025-06-13
5887,treatment,,
9675,control,RyeRanger,2025-06-20
3576,control,AmberOak,2025-06-06
10526,treatment,CherryLambic,2025-06-29
7103,treatment,CitrusZing,2025-06-05
22324,treatment,,
14773,control,RyeRanger,2025-06-07
8753,treatment,CitrusZing,2025-06-29
3925,control,CitrusZing,2025-06-16
16707,treatment,CitrusZing,2025-06-17
24109,control,,
14096,treatment,,
17900,control,CitrusZing,2025-06-04
26680,treatment,HazyHopper,2025-06-26
18263,control,CitrusZing,2025-06-13
8935,treatment,,
2689,control,,
25521,control,CherryLambic,2025-06-23
20030,control,,
18963,control,CitrusZing,2025-06-17
23421,control,,
27136,control,RyeRanger,2025-06-09
15623,control,,
26013,control,,
26436,control,,
23629,treatment,HazyHopper,2025-06-11
25026,control,RyeRanger,2025-06-02
6035,control,RyeRanger,2025-06-27
13831,control,RyeRanger,2025-06-08
13951,treatment,,
24255,treatment,,
17997,control,,
23925,control,CitrusZing,2025-06-20
27476,treatment,,
1029,control,RyeRanger,2025-06-05
4030,control,RyeRanger,2025-06-29
380,control,RyeRanger,2025-06-10
21056,control,RyeRanger,2025-06-12
6420,treatment,CitrusZing,2025-06-13
9349,treatment,,
21666,treatment,HazyHopper,2025-06-30
14787,control,,
14940,control,RyeRanger,2025-06-14
7679,treatment,HazyHopper,2025-06-28
19714,control,,
17519,control,,
5536,treatment,HazyHopper,2025-06-07
26568,control,RyeRanger,2025-06-23
25371,treatment,FarmhouseSaison,2025-06-07
15177,control,RyeRanger,2025-06-30
26090,control,TropicalIPA,2025-06-24
4559,control,,
19171,control,,
21546,treatment,TropicalIPA,2025-06-30
9817,control,,
13264,control,RyeRanger,2025-06-15
13169,treatment,FarmhouseSaison,2025-06-18
26386,treatment,,
12598,control,,
21222,control,VelvetPorter,2025-06-07
9509,control,,
3931,control,RyeRanger,2025-06-14
3134,treatment,CherryLambic,2025-06-27
6527,control,RyeRanger,2025-06-23
23278,treatment,TropicalIPA,2025-06-13
8049,treatment,AlpinePils,2025-06-06
1592,treatment,,
6438,treatment,TropicalIPA,2025-06-01
26843,control,AmberOak,2025-06-12
24722,treatment,,
18881,control,RyeRanger,2025-06-09
12499,treatment,,
10763,control,CitrusZing,2025-06-29
20361,control,,
8318,control,CitrusZing,2025-06-08
17999,control,,
26599,treatment,AmberOak,2025-06-24
2499,treatment,,
27327,treatment,,
6156,treatment,AmberOak,2025-06-23
2132,control,,
23485,control,RyeRanger,2025-06-11
2212,control,AmberOak,2025-06-09
17591,treatment,,
23158,control,RyeRanger,2025-06-09
1299,treatment,,
3189,control,,
8653,control,,
451,treatment,VelvetPorter,2025-06-17
18149,control,,
15428,control,CitrusZing,2025-06-08
9382,treatment,,
18984,control,CitrusZing,2025-06-10
2098,control,RyeRanger,2025-06-19
12103,treatment,CitrusZing,2025-06-19
15143,control,,
3821,treatment,HazyHopper,2025-06-27
19095,control,,
15802,control,RyeRanger,2025-06-11
24214,treatment,HazyHopper,2025-06-11
23012,treatment,TropicalIPA,2025-06-19
1603,control,CitrusZing,2025-06-24
11109,treatment,,
13846,control,CitrusZing,2025-06-21
20069,control,CitrusZing,2025-06-30
16690,control,,
15241,treatment,CitrusZing,2025-06-17
6914,treatment,HazyHopper,2025-06-19
2288,treatment,,
3762,control,CitrusZing,2025-06-24
22677,treatment,RyeRanger,2025-06-12
365,control,,
7583,control,,
17111,control,,
8133,treatment,CherryLambic,2025-06-24
5367,treatment,RyeRanger,2025-06-02
2062,control,TropicalIPA,2025-06-20
20587,control,,
4887,control,RyeRanger,2025-06-22
17680,control,,
25809,control,,
5412,control,AmberOak,2025-06-09
25239,control,AmberOak,2025-06-03
17334,treatment,,
23267,treatment,,
2246,treatment,CherryLambic,2025-06-16
16664,treatment,AmberOak,2025-06-06
27029,treatment,,
12732,treatment,FarmhouseSaison,2025-06-22
21578,control,CitrusZing,2025-06-05
22720,control,,
1197,treatment,AlpinePils,2025-06-15
4148,control,CitrusZing,2025-06-19
3274,control,,
13345,treatment,,
11648,control,,
18828,control,,
26062,treatment,VelvetPorter,2025-06-07
15406,control,,
7635,control,,
1261,control,,
27114,treatment,AlpinePils,2025-06-08
23095,control,RyeRanger,2025-06-04
2657,control,RyeRanger,2025-06-21
24272,control,RyeRanger,2025-06-23
8118,control,AmberOak,2025-06-10
17881,control,,
15277,control,RyeRanger,2025-06-30
12610,control,,
22263,treatment,,
22729,control,CitrusZing,2025-06-01
19785,treatment,RyeRanger,2025-06-11
3498,treatment,AlpinePils,2025-06-19
2894,control,CitrusZing,2025-06-11
10339,treatment,,
26000,control,RyeRanger,2025-06-01
24428,control,RyeRanger,2025-06-06
22755,treatment,,
19613,treatment,HazyHopper,2025-06-26
2560,treatment,MidnightStout,2025-06-24
26979,control,RyeRanger,2025-06-03
860,treatment,TropicalIPA,2025-06-28
1153,control,CitrusZing,2025-06-23
18321,treatment,,
23646,control,RyeRanger,2025-06-28
8167,control,,
11963,control,,
2219,treatment,FarmhouseSaison,2025-06-29
10529,treatment,,
24322,control,,
6304,treatment,,
2119,control,AmberOak,2025-06-08
5126,treatment,MidnightStout,2025-06-25
22165,control,CherryLambic,2025-06-13
17720,treatment,AlpinePils,2025-06-26
23806,treatment,,
11503,control,RyeRanger,2025-06-10
20331,treatment,CherryLambic,2025-06-15
2079,treatment,,
25851,control,AmberOak,2025-06-14
1810,control,,
23062,treatment,,
6839,control,,
23837,control,RyeRanger,2025-06-18
25702,treatment,AlpinePils,2025-06-17
17249,treatment,MidnightStout,2025-06-05
12584,treatment,CitrusZing,2025-06-05
5855,treatment,CherryLambic,2025-06-12
22427,treatment,VelvetPorter,2025-06-05
27529,treatment,MidnightStout,2025-06-02
8063,treatment,,
20520,control,,
11640,treatment,,
24706,treatment,,
7526,treatment,,
10235,treatment,,
25801,control,,
23130,treatment,,
16638,treatment,FarmhouseSaison,2025-06-21
5733,control,,
27477,control,CitrusZing,2025-06-30
16877,control,RyeRanger,2025-06-01
9461,control,,
22150,control,RyeRanger,2025-06-04
5894,control,CitrusZing,2025-06-24
10034,treatment,RyeRanger,2025-06-18
27502,treatment,,
783,control,,
6989,control,,
2481,control,CitrusZing,2025-06-11
15348,control,RyeRanger,2025-06-11
26335,control,,
4981,control,,
23323,treatment,,
1302,control,RyeRanger,2025-06-26
5173,treatment,FarmhouseSaison,2025-06-26
1306,control,,
23540,control,,
18576,treatment,,
9204,treatment,,
11137,treatment,,
13782,control,,
13311,treatment,,
2587,control,,
26254,control,RyeRanger,2025-06-19
13456,treatment,VelvetPorter,2025-06-06
26645,treatment,,
16092,control,,
4115,treatment,CherryLambic,2025-06-20
10095,control,,
3590,control,,
19112,treatment,HazyHopper,2025-06-10
16796,control,RyeRanger,2025-06-20
24401,treatment,MidnightStout,2025-06-12
3109,treatment,TropicalIPA,2025-06-06
9399,control,RyeRanger,2025-06-21
22310,control,,
4011,control,CitrusZing,2025-06-08
12322,treatment,TropicalIPA,2025-06-09
16698,treatment,,
13062,control,,
8615,treatment,,
9179,control,RyeRanger,2025-06-03
1370,treatment,RyeRanger,2025-06-08
15025,control,AmberOak,2025-06-04
4570,treatment,FarmhouseSaison,2025-06-09
7831,treatment,FarmhouseSaison,2025-06-12
12735,control,,
18411,control,,
17407,control,RyeRanger,2025-06-09
14921,control,,
9542,treatment,,
15965,control,,
16037,control,,
22954,treatment,CherryLambic,2025-06-05
5099,treatment,CherryLambic,2025-06-03
21363,control,RyeRanger,2025-06-08
15733,control,RyeRanger,2025-06-09
19414,treatment,,
1473,control,RyeRanger,2025-06-22
10930,treatment,,
13914,treatment,,
16411,control,,
16423,treatment,RyeRanger,2025-06-05
17626,treatment,,
26865,treatment,,
9892,treatment,,
14990,treatment,TropicalIPA,2025-06-11
26340,treatment,,
8052,control,CitrusZing,2025-06-29
25957,treatment,FarmhouseSaison,2025-06-20
2937,control,CitrusZing,2025-06-09
1293,control,,
7964,control,TropicalIPA,2025-06-08
8259,control,CitrusZing,2025-06-15
8618,control,,
5880,treatment,,
11159,control,,
18724,control,,
4064,control,RyeRanger,2025-06-29
20414,treatment,CitrusZing,2025-06-18
5385,treatment,HazyHopper,2025-06-10
19069,control,,
6265,treatment,RyeRanger,2025-06-23
9160,control,RyeRanger,2025-06-30
26153,treatment,,
6045,control,,
23569,control,,
24634,treatment,CherryLambic,2025-06-19
27453,control,RyeRanger,2025-06-05
25345,control,,
22291,treatment,,
25016,control,RyeRanger,2025-06-26
21226,control,,
16319,control,RyeRanger,2025-06-25
22393,control,,
7786,control,,
8827,control,RyeRanger,2025-06-11
10321,control,RyeRanger,2025-06-02
26685,control,,
5708,treatment,HazyHopper,2025-06-05
5562,treatment,CherryLambic,2025-06-13
19089,control,CitrusZing,2025-06-18
446,control,CitrusZing,2025-06-07
312,treatment,AmberOak,2025-06-03
17853,control,,
27290,treatment,,
25689,control,RyeRanger,2025-06-12
16431,treatment,,
280,control,VelvetPorter,2025-06-05
8156,control,CitrusZing,2025-06-17
4249,treatment,MidnightStout,2025-06-22
7247,treatment,VelvetPorter,2025-06-25
25585,control,RyeRanger,2025-06-29
7656,control,,
15753,treatment,,
9507,treatment,TropicalIPA,2025-06-09
25509,control,,
8516,control,CitrusZing,2025-06-22
23513,control,,
6680,control,CitrusZing,2025-06-20
27486,control,RyeRanger,2025-06-03
24909,treatment,MidnightStout,2025-06-17
880,treatment,,
16848,treatment,,
3136,treatment,,
23938,treatment,,
13333,treatment,,
5796,control,HazyHopper,2025-06-02
6183,treatment,,
3842,treatment,RyeRanger,2025-06-20
9032,control,,
19638,treatment,AmberOak,2025-06-24
18101,treatment,HazyHopper,2025-06-07
2880,control,,
2082,control,,
13279,control,CitrusZing,2025-06-28
9981,control,,
25778,treatment,,
8238,treatment,CherryLambic,2025-06-23
7285,control,,
7946,control,,
27514,treatment,,
11806,control,TropicalIPA,2025-06-15
27066,treatment,,
18409,treatment,FarmhouseSaison,2025-06-22
2704,control,AlpinePils,2025-06-30
2973,control,RyeRanger,2025-06-17
5590,control,CitrusZing,2025-06-15
19483,treatment,FarmhouseSaison,2025-06-16
13255,control,,
23515,control,RyeRanger,2025-06-06
24776,control,,
23331,control,RyeRanger,2025-06-08
9221,treatment,,
15688,treatment,,
19734,treatment,FarmhouseSaison,2025-06-12
23876,control,RyeRanger,2025-06-09
12635,treatment,TropicalIPA,2025-06-12
23994,treatment,HazyHopper,2025-06-08
4307,control,AlpinePils,2025-06-19
1979,control,,
8758,treatment,VelvetPorter,2025-06-05
5620,control,,
5279,control,,
9771,treatment,,
10993,treatment,,
3808,treatment,,
22497,treatment,AmberOak,2025-06-21
10268,control,RyeRanger,2025-06-03
1477,treatment,,
26507,control,,
27488,control,,
14442,treatment,AmberOak,2025-06-23
23373,treatment,,
23024,control,RyeRanger,2025-06-01
883,treatment,CherryLambic,2025-06-11
5506,treatment,,
7440,control,,
26864,treatment,,
1191,control,,
4218,control,,
11419,control,RyeRanger,2025-06-22
16026,control,,
25169,control,,
24623,treatment,,
206,control,,
1069,control,,
17835,treatment,CitrusZing,2025-06-27
16116,control,RyeRanger,2025-06-22
22529,control,,
21170,treatment,,
20601,control,CitrusZing,2025-06-04
2523,control,,
24279,control,AmberOak,2025-06-11
8681,control,,
16659,control,,
19287,control,,
11483,control,,
10810,treatment,MidnightStout,2025-06-02
6651,control,,
27026,treatment,,
6854,control,RyeRanger,2025-06-23
5320,treatment,TropicalIPA,2025-06-21
5755,treatment,AmberOak,2025-06-18
22714,treatment,CherryLambic,2025-06-07
17648,control,RyeRanger,2025-06-13
1493,treatment,AmberOak,2025-06-14
22819,treatment,MidnightStout,2025-06-12
22717,control,,
7475,treatment,,
1642,treatment,,
16278,treatment,FarmhouseSaison,2025-06-05
23476,control,,
16397,treatment,TropicalIPA,2025-06-12
27566,control,RyeRanger,2025-06-28
17110,control,CitrusZing,2025-06-12
17664,control,FarmhouseSaison,2025-06-05
23407,control,RyeRanger,2025-06-29
16790,treatment,,
26664,treatment,TropicalIPA,2025-06-16
6292,control,,
25544,control,,
25165,control,,
5045,treatment,HazyHopper,2025-06-03
22938,treatment,VelvetPorter,2025-06-02
6751,control,VelvetPorter,2025-06-06
25087,treatment,VelvetPorter,2025-06-19
24947,treatment,TropicalIPA,2025-06-21
3114,control,,
7924,treatment,TropicalIPA,2025-06-09
1907,treatment,RyeRanger,2025-06-06
26021,treatment,HazyHopper,2025-06-02
12736,control,AlpinePils,2025-06-11
2788,control,CitrusZing,2025-06-14
9173,control,RyeRanger,2025-06-16
13499,treatment,FarmhouseSaison,2025-06-14
22653,control,RyeRanger,2025-06-14
27356,control,,
13298,treatment,TropicalIPA,2025-06-12
4827,treatment,RyeRanger,2025-06-26
20095,control,,
22553,control,,
2272,control,,
19279,control,,
23319,control,,
5004,treatment,,
15451,control,RyeRanger,2025-06-07
7847,treatment,TropicalIPA,2025-06-19
11875,control,,
11883,treatment,TropicalIPA,2025-06-02
21537,control,CitrusZing,2025-06-29
23445,treatment,,
16794,treatment,,
6445,control,,
12761,treatment,RyeRanger,2025-06-26
8022,control,,
14881,control,RyeRanger,2025-06-11
24502,control,,
8726,control,RyeRanger,2025-06-18
20319,control,RyeRanger,2025-06-29
6494,control,CitrusZing,2025-06-09
13590,treatment,VelvetPorter,2025-06-28
15829,control,RyeRanger,2025-06-14
11931,control,RyeRanger,2025-06-09
17676,treatment,HazyHopper,2025-06-17
17295,control,AlpinePils,2025-06-21
13044,treatment,,
23988,treatment,VelvetPorter,2025-06-17
26943,treatment,,
1538,control,,
2163,treatment,,
16857,control,RyeRanger,2025-06-07
145,treatment,CherryLambic,2025-06-17
17366,treatment,,
22628,control,,
25210,control,CitrusZing,2025-06-25
27176,control,,
16608,treatment,TropicalIPA,2025-06-07
12838,treatment,,
12576,treatment,FarmhouseSaison,2025-06-08
3809,control,AmberOak,2025-06-19
21986,control,CherryLambic,2025-06-17
22526,control,,
18715,control,CitrusZing,2025-06-18
1903,control,,
25866,treatment,CitrusZing,2025-06-16
14771,control,,
18047,control,,
24476,control,CherryLambic,2025-06-01
18393,control,AmberOak,2025-06-15
27112,treatment,,
22975,control,,
20609,treatment,,
22463,control,,
2651,treatment,,
9053,treatment,CherryLambic,2025-06-10
22273,treatment,AlpinePils,2025-06-30
4530,control,FarmhouseSaison,2025-06-18
1394,control,RyeRanger,2025-06-18
2701,treatment,,
14785,treatment,CitrusZing,2025-06-12
20450,treatment,,
21408,control,,
19908,control,AlpinePils,2025-06-15
25270,control,,
25992,treatment,,
4454,control,RyeRanger,2025-06-12
8445,control,RyeRanger,2025-06-03
9818,control,RyeRanger,2025-06-01
8257,control,,
11700,control,,
8700,control,CitrusZing,2025-06-18
10642,control,RyeRanger,2025-06-16
13236,treatment,,
3076,treatment,TropicalIPA,2025-06-30
14158,treatment,FarmhouseSaison,2025-06-01
7886,control,RyeRanger,2025-06-14
3538,control,CitrusZing,2025-06-19
25315,control,,
1771,control,RyeRanger,2025-06-06
7405,control,RyeRanger,2025-06-24
13067,treatment,,
15812,control,RyeRanger,2025-06-23
25433,treatment,AmberOak,2025-06-25
18727,control,,
20237,control,,
19516,control,,
14278,treatment,,
994,control,,
26869,control,,
27306,treatment,TropicalIPA,2025-06-24
26172,control,RyeRanger,2025-06-15
13360,control,,
26038,treatment,,
20203,control,CitrusZing,2025-06-02
15154,treatment,TropicalIPA,2025-06-12
11945,control,CherryLambic,2025-06-28
3699,treatment,CitrusZing,2025-06-03
17343,treatment,,
8103,treatment,,
9372,control,,
7471,treatment,FarmhouseSaison,2025-06-21
2539,treatment,,
8264,treatment,RyeRanger,2025-06-29
2248,treatment,MidnightStout,2025-06-08
14333,control,CherryLambic,2025-06-13
10980,control,AlpinePils,2025-06-09
9518,treatment,FarmhouseSaison,2025-06-22
15041,treatment,HazyHopper,2025-06-02
25370,control,AmberOak,2025-06-17
4014,control,AlpinePils,2025-06-22
18603,treatment,FarmhouseSaison,2025-06-11
17373,control,,
10896,control,,
17142,treatment,,
27099,treatment,,
24640,treatment,RyeRanger,2025-06-04
15607,control,,
21635,control,RyeRanger,2025-06-10
7672,control,,
15794,control,AmberOak,2025-06-14
10854,control,RyeRanger,2025-06-04
7823,control,,
10745,control,RyeRanger,2025-06-05
3345,treatment,AmberOak,2025-06-09
1490,control,,
13873,treatment,,
25711,control,RyeRanger,2025-06-18
11628,control,,
6426,control,,
4288,control,,
7531,control,,
26971,treatment,,
23913,control,AlpinePils,2025-06-30
18826,control,RyeRanger,2025-06-21
6562,control,,
24796,control,,
16840,control,RyeRanger,2025-06-15
16356,control,,
8336,control,RyeRanger,2025-06-25
9153,treatment,,
26551,control,,
26624,control,RyeRanger,2025-06-19
24605,treatment,HazyHopper,2025-06-20
25223,control,RyeRanger,2025-06-17
14951,treatment,FarmhouseSaison,2025-06-04
15353,treatment,,
12449,control,RyeRanger,2025-06-23
25837,control,,
17270,control,RyeRanger,2025-06-13
18162,control,FarmhouseSaison,2025-06-20
15328,control,CitrusZing,2025-06-24
18089,control,,
12329,treatment,,
20166,control,RyeRanger,2025-06-05
13326,control,AlpinePils,2025-06-17
20803,treatment,,
16838,control,,
16774,treatment,VelvetPorter,2025-06-02
13120,control,,
18242,control,,
1140,control,,
12972,treatment,,
12966,control,RyeRanger,2025-06-25
26234,treatment,AmberOak,2025-06-03
2355,control,AmberOak,2025-06-15
12011,control,RyeRanger,2025-06-10
12590,treatment,TropicalIPA,2025-06-08
6401,control,CitrusZing,2025-06-02
19153,treatment,CitrusZing,2025-06-10
6927,treatment,,
11460,treatment,VelvetPorter,2025-06-28
676,control,RyeRanger,2025-06-07
23747,treatment,,
23194,control,,
25363,control,,
11518,control,,
18754,control,,
18383,control,RyeRanger,2025-06-27
1,control,RyeRanger,2025-06-10
11427,control,,
23751,control,HazyHopper,2025-06-08
12024,treatment,CitrusZing,2025-06-28
8878,treatment,,
2796,control,CitrusZing,2025-06-10
14759,treatment,RyeRanger,2025-06-02
25817,control,RyeRanger,2025-06-28
17252,treatment,,
15925,control,CitrusZing,2025-06-21
15929,control,,
2981,treatment,,
4921,treatment,AmberOak,2025-06-12
8515,treatment,CherryLambic,2025-06-25
10564,treatment,CitrusZing,2025-06-04
19039,control,,
74,control,,
22939,control,RyeRanger,2025-06-03
18843,control,,
20886,control,CitrusZing,2025-06-22
7467,control,RyeRanger,2025-06-25
14310,control,CitrusZing,2025-06-25
14535,control,CitrusZing,2025-06-23
8723,control,,
499,treatment,AmberOak,2025-06-22
15838,control,CitrusZing,2025-06-24
10503,control,RyeRanger,2025-06-18
5364,treatment,,
22504,control,RyeRanger,2025-06-22
23653,treatment,,
23142,treatment,AlpinePils,2025-06-12
15798,control,,
2972,treatment,,
26914,control,,
19847,treatment,,
21316,control,AmberOak,2025-06-11
10792,treatment,,
513,treatment,,
6919,control,,
22859,treatment,HazyHopper,2025-06-20
27289,treatment,,
5249,control,,
6090,control,,
3859,control,,
998,control,,
14612,treatment,MidnightStout,2025-06-12
12816,control,TropicalIPA,2025-06-11
6543,treatment,,
9718,control,,
18262,control,HazyHopper,2025-06-17
22015,treatment,,
21266,treatment,,
13957,treatment,AmberOak,2025-06-14
20817,control,RyeRanger,2025-06-28
9889,control,CitrusZing,2025-06-23
16236,control,,
14868,control,RyeRanger,2025-06-20
27391,treatment,AlpinePils,2025-06-18
2081,treatment,,
23091,treatment,HazyHopper,2025-06-04
16199,control,,
3846,treatment,HazyHopper,2025-06-12
20605,treatment,CherryLambic,2025-06-17
6986,control,RyeRanger,2025-06-24
10856,treatment,,
21195,control,,
22910,control,,
4815,treatment,MidnightStout,2025-06-08
7350,control,,
4616,control,,
6610,control,,
13359,treatment,AmberOak,2025-06-26
12445,treatment,TropicalIPA,2025-06-07
1194,treatment,TropicalIPA,2025-06-05
555,treatment,,
2585,control,,
12087,treatment,AlpinePils,2025-06-20
1782,treatment,,
18608,control,,
4572,treatment,CitrusZing,2025-06-17
26474,treatment,HazyHopper,2025-06-09
23878,control,,
19326,treatment,MidnightStout,2025-06-17
12868,control,CitrusZing,2025-06-16
12085,control,RyeRanger,2025-06-26
15259,control,RyeRanger,2025-06-26
16871,control,,
5686,treatment,,
17292,treatment,AmberOak,2025-06-06
7167,control,,
17224,control,HazyHopper,2025-06-13
16581,control,,
4220,control,CitrusZing,2025-06-28
23254,treatment,CherryLambic,2025-06-15
8376,control,CitrusZing,2025-06-26
10389,treatment,FarmhouseSaison,2025-06-18
22028,control,RyeRanger,2025-06-24
14929,treatment,,
21436,treatment,AmberOak,2025-06-04
26027,control,,
7419,control,AmberOak,2025-06-01
22344,control,RyeRanger,2025-06-21
6957,treatment,,
4751,control,CitrusZing,2025-06-27
10409,treatment,AmberOak,2025-06-16
23336,treatment,,
19093,treatment,,
16029,treatment,VelvetPorter,2025-06-18
14781,treatment,CherryLambic,2025-06-22
24101,treatment,,
19912,treatment,VelvetPorter,2025-06-20
23245,control,CitrusZing,2025-06-08
5682,treatment,,
14900,treatment,CitrusZing,2025-06-08
1353,treatment,,
1882,control,RyeRanger,2025-06-03
13193,control,CitrusZing,2025-06-11
21331,control,,
23642,control,RyeRanger,2025-06-26
11447,treatment,AlpinePils,2025-06-23
3787,treatment,RyeRanger,2025-06-21
20549,control,RyeRanger,2025-06-21
13561,treatment,,
1399,control,CitrusZing,2025-06-11
23911,control,,
342,control,RyeRanger,2025-06-24
9275,treatment,,
15482,treatment,CitrusZing,2025-06-28
21810,treatment,,
3510,treatment,AlpinePils,2025-06-25
10475,control,RyeRanger,2025-06-18
13547,control,,
25235,control,AlpinePils,2025-06-19
26576,treatment,FarmhouseSaison,2025-06-14
13265,treatment,FarmhouseSaison,2025-06-13
6566,control,RyeRanger,2025-06-07
13723,control,,
2528,treatment,RyeRanger,2025-06-09
22179,control,RyeRanger,2025-06-22
26171,treatment,,
17738,treatment,,
3077,control,CitrusZing,2025-06-07
5805,control,,
16914,control,CitrusZing,2025-06-22
8811,control,,
21533,control,,
21101,control,RyeRanger,2025-06-21
16911,control,,
19331,treatment,VelvetPorter,2025-06-30
7399,treatment,CherryLambic,2025-06-25
6874,control,RyeRanger,2025-06-21
10054,control,,
18374,control,,
12034,control,,
17907,treatment,,
1138,treatment,HazyHopper,2025-06-02
3501,treatment,,
3855,control,,
22995,treatment,,
2421,treatment,TropicalIPA,2025-06-07
2417,treatment,,
7732,control,CitrusZing,2025-06-08
23884,treatment,,
17278,control,CitrusZing,2025-06-01
23857,treatment,CherryLambic,2025-06-22
26809,treatment,,
10465,treatment,VelvetPorter,2025-06-12
16202,control,AmberOak,2025-06-15
11404,treatment,,
14274,control,CitrusZing,2025-06-02
24950,treatment,,
16860,control,,
8126,control,,
12134,treatment,MidnightStout,2025-06-23
4310,control,,
17048,control,,
3252,control,,
95,control,FarmhouseSaison,2025-06-27
7409,control,,
5798,treatment,,
22346,control,,
26122,control,,
7911,control,,
20758,treatment,,
8655,treatment,,
4919,control,RyeRanger,2025-06-01
2322,control,,
16979,treatment,,
17492,treatment,,
27343,control,CitrusZing,2025-06-30
503,treatment,CherryLambic,2025-06-21
14157,treatment,,
25619,control,,
2613,control,,
13640,treatment,HazyHopper,2025-06-24
5915,control,AmberOak,2025-06-27
22067,control,,
24589,control,,
5732,control,,
18987,control,,
11043,control,CitrusZing,2025-06-07
13920,treatment,MidnightStout,2025-06-07
1631,treatment,RyeRanger,2025-06-20
4159,treatment,CherryLambic,2025-06-25
26729,treatment,MidnightStout,2025-06-29
26634,control,RyeRanger,2025-06-26
5203,treatment,VelvetPorter,2025-06-12
11319,control,RyeRanger,2025-06-27
18351,control,,
22066,treatment,HazyHopper,2025-06-20
18296,treatment,RyeRanger,2025-06-05
15691,treatment,VelvetPorter,2025-06-02
5736,treatment,,
1059,control,,
10317,control,,
10065,treatment,,
9701,control,AmberOak,2025-06-24
17579,treatment,MidnightStout,2025-06-17
14357,treatment,TropicalIPA,2025-06-24
26445,control,AmberOak,2025-06-26
22156,treatment,CitrusZing,2025-06-19
832,treatment,FarmhouseSaison,2025-06-28
7757,treatment,,
2492,control,,
6281,control,AlpinePils,2025-06-26
12537,treatment,TropicalIPA,2025-06-01
6475,treatment,CherryLambic,2025-06-28
3111,control,,
7759,treatment,AmberOak,2025-06-28
15958,control,RyeRanger,2025-06-28
11126,control,,
15029,control,,
9152,treatment,,
23822,control,CherryLambic,2025-06-01
15842,treatment,AmberOak,2025-06-09
23555,treatment,AmberOak,2025-06-07
697,control,,
1622,control,,
21769,control,,
27515,control,RyeRanger,2025-06-12
966,control,RyeRanger,2025-06-25
17287,treatment,,
6256,control,,
23840,control,,
15058,control,RyeRanger,2025-06-19
18997,treatment,CherryLambic,2025-06-03
25618,treatment,,
13133,control,,
3783,treatment,AmberOak,2025-06-12
26990,control,,
14316,treatment,,
24747,control,,
6835,treatment,,
