customer_id,group,choice,txn_date,purchase_flag
997,treatment,,,0
18999,treatment,HazyHopper,2025-06-06,1
4345,treatment,MidnightStout,2025-06-09,1
3061,control,CitrusZing,2025-06-13,1
9607,control,CitrusZing,2025-06-15,1
24087,control,CitrusZing,2025-06-24,1
25510,control,HazyHopper,2025-06-11,1
12787,control,,,0
1293,control,HazyHopper,2025-06-09,1
7707,control,,,0
8123,control,,,0
24684,control,TropicalIPA,2025-06-06,1
1183,treatment,AlpinePils,2025-06-26,1
25175,control,,,0
4771,control,CitrusZing,2025-06-06,1
4996,control,,,0
24426,control,,,0
15694,control,,,0
6967,treatment,,,0
17590,control,TropicalIPA,2025-06-03,1
23956,control,CitrusZing,2025-06-08,1
5453,control,HazyHopper,2025-06-19,1
5610,treatment,,,0
9076,control,,,0
21663,control,,,0
52,control,CitrusZing,2025-06-08,1
1132,control,HazyHopper,2025-06-19,1
1794,control,,,0
42,control,HazyHopper,2025-06-02,1
25906,treatment,CitrusZing,2025-06-20,1
20841,treatment,VelvetPorter,2025-06-26,1
21560,control,,,0
6425,control,HazyHopper,2025-06-26,1
10993,control,HazyHopper,2025-06-09,1
3120,control,,,0
16197,control,HazyHopper,2025-06-08,1
18284,treatment,,,0
7973,control,,,0
1567,treatment,,,0
1820,treatment,CherryLambic,2025-06-08,1
25425,treatment,HazyHopper,2025-06-30,1
21064,control,CitrusZing,2025-06-03,1
24715,treatment,,,0
22848,control,,,0
18330,control,,,0
27441,treatment,FarmhouseSaison,2025-06-11,1
5619,treatment,,,0
20526,treatment,HazyHopper,2025-06-25,1
23069,control,,,0
10119,control,CitrusZing,2025-06-09,1
18661,control,,,0
15576,control,HazyHopper,2025-06-18,1
1484,control,,,0
2695,control,,,0
27376,control,,,0
4443,control,,,0
14948,control,TropicalIPA,2025-06-25,1
5105,control,,,0
20858,treatment,,,0
3651,control,,,0
4573,control,,,0
18988,control,CitrusZing,2025-06-09,1
18711,control,HazyHopper,2025-06-15,1
10779,control,,,0
25874,control,,,0
9616,control,CitrusZing,2025-06-10,1
25922,control,,,0
10468,control,,,0
3341,treatment,MidnightStout,2025-06-17,1
8161,control,,,0
7911,control,HazyHopper,2025-06-17,1
14386,treatment,CherryLambic,2025-06-11,1
14312,control,,,0
1615,control,CherryLambic,2025-06-06,1
22376,treatment,AmberOak,2025-06-04,1
1229,treatment,,,0
8626,treatment,,,0
22921,control,HazyHopper,2025-06-20,1
23537,control,CitrusZing,2025-06-21,1
22795,control,,,0
20798,control,CitrusZing,2025-06-12,1
23495,control,HazyHopper,2025-06-15,1
6062,treatment,HazyHopper,2025-06-16,1
19177,control,,,0
8103,treatment,,,0
24162,control,TropicalIPA,2025-06-29,1
27193,control,,,0
14202,treatment,VelvetPorter,2025-06-04,1
19359,treatment,,,0
1941,control,,,0
27493,treatment,,,0
663,control,HazyHopper,2025-06-24,1
21228,control,HazyHopper,2025-06-01,1
8232,control,,,0
23612,control,,,0
3402,control,,,0
9636,treatment,AlpinePils,2025-06-03,1
12727,control,,,0
25242,control,,,0
4481,control,,,0
10504,treatment,,,0
7124,control,HazyHopper,2025-06-07,1
4067,control,HazyHopper,2025-06-11,1
2314,treatment,CherryLambic,2025-06-30,1
11387,control,HazyHopper,2025-06-03,1
18994,control,,,0
24419,treatment,,,0
18179,control,CitrusZing,2025-06-14,1
6532,control,,,0
23972,control,,,0
2111,control,,,0
6545,control,,,0
26284,control,CitrusZing,2025-06-16,1
24918,treatment,,,0
14002,control,TropicalIPA,2025-06-17,1
13918,control,CitrusZing,2025-06-14,1
960,treatment,,,0
2247,treatment,MidnightStout,2025-06-04,1
15850,treatment,,,0
7862,control,,,0
23736,control,,,0
12860,treatment,,,0
25956,control,,,0
4643,treatment,,,0
1739,treatment,,,0
10664,control,,,0
21160,control,,,0
9625,control,,,0
24072,control,CherryLambic,2025-06-02,1
24858,treatment,HazyHopper,2025-06-12,1
22806,control,,,0
11431,treatment,,,0
27485,treatment,,,0
13471,control,HazyHopper,2025-06-27,1
294,treatment,,,0
10633,treatment,,,0
21139,control,,,0
11297,treatment,,,0
20934,treatment,,,0
14766,treatment,AmberOak,2025-06-29,1
25194,treatment,MidnightStout,2025-06-12,1
21051,control,VelvetPorter,2025-06-04,1
25911,control,,,0
26365,control,HazyHopper,2025-06-13,1
27196,control,,,0
16157,control,,,0
1573,treatment,,,0
25041,control,,,0
1777,control,HazyHopper,2025-06-17,1
16920,control,TropicalIPA,2025-06-21,1
19037,control,HazyHopper,2025-06-25,1
4449,control,HazyHopper,2025-06-01,1
21511,treatment,,,0
4889,control,HazyHopper,2025-06-30,1
15523,control,,,0
27143,treatment,AmberOak,2025-06-29,1
9634,control,,,0
320,control,,,0
26098,treatment,VelvetPorter,2025-06-09,1
18639,control,,,0
12796,control,TropicalIPA,2025-06-01,1
18865,control,,,0
15071,control,HazyHopper,2025-06-11,1
22049,control,CitrusZing,2025-06-16,1
7344,treatment,MidnightStout,2025-06-10,1
6560,treatment,,,0
19186,control,CitrusZing,2025-06-29,1
12761,control,HazyHopper,2025-06-12,1
21244,control,,,0
18381,control,,,0
15729,treatment,,,0
9358,treatment,,,0
12337,control,HazyHopper,2025-06-12,1
20730,control,HazyHopper,2025-06-06,1
5848,treatment,CherryLambic,2025-06-28,1
11718,control,,,0
27025,control,,,0
19108,control,HazyHopper,2025-06-19,1
3440,control,TropicalIPA,2025-06-14,1
19189,control,,,0
4209,control,VelvetPorter,2025-06-01,1
12738,control,CitrusZing,2025-06-01,1
26472,treatment,CherryLambic,2025-06-13,1
10044,control,,,0
11598,control,CitrusZing,2025-06-06,1
5284,control,,,0
2542,control,,,0
19344,control,HazyHopper,2025-06-01,1
23363,control,TropicalIPA,2025-06-18,1
25537,control,,,0
6624,control,CitrusZing,2025-06-10,1
11266,control,,,0
14425,control,HazyHopper,2025-06-09,1
9638,control,,,0
10082,control,,,0
20015,control,,,0
12348,control,TropicalIPA,2025-06-15,1
12312,control,HazyHopper,2025-06-27,1
22220,control,,,0
11517,treatment,,,0
16373,control,,,0
24834,treatment,,,0
9254,control,,,0
6333,control,,,0
15616,treatment,,,0
5046,control,,,0
8340,control,HazyHopper,2025-06-26,1
18933,control,CitrusZing,2025-06-13,1
10361,control,CitrusZing,2025-06-03,1
20837,control,,,0
9237,treatment,MidnightStout,2025-06-21,1
22451,control,TropicalIPA,2025-06-28,1
4888,treatment,,,0
3326,control,CherryLambic,2025-06-27,1
18473,control,TropicalIPA,2025-06-19,1
6790,treatment,CitrusZing,2025-06-17,1
12291,control,,,0
7342,treatment,MidnightStout,2025-06-09,1
20001,control,CitrusZing,2025-06-18,1
2037,control,,,0
13249,control,,,0
17118,control,,,0
12435,treatment,CitrusZing,2025-06-15,1
17996,control,HazyHopper,2025-06-02,1
26209,control,,,0
19379,control,,,0
101,control,,,0
11001,control,,,0
19725,treatment,RyeRanger,2025-06-14,1
17693,control,,,0
25373,control,CitrusZing,2025-06-12,1
24966,treatment,,,0
26379,control,,,0
15846,control,,,0
22092,control,,,0
23186,control,HazyHopper,2025-06-05,1
17873,control,,,0
25794,control,HazyHopper,2025-06-05,1
5692,control,TropicalIPA,2025-06-24,1
15165,control,CitrusZing,2025-06-16,1
848,control,TropicalIPA,2025-06-08,1
667,control,,,0
27283,treatment,,,0
21953,control,,,0
2150,treatment,,,0
27387,treatment,FarmhouseSaison,2025-06-27,1
10347,control,AlpinePils,2025-06-21,1
24432,treatment,,,0
22450,control,,,0
25454,control,,,0
11992,treatment,RyeRanger,2025-06-17,1
17796,control,CitrusZing,2025-06-08,1
8725,control,CitrusZing,2025-06-20,1
6660,treatment,,,0
12164,control,,,0
25879,control,CitrusZing,2025-06-08,1
4305,treatment,,,0
23549,control,HazyHopper,2025-06-20,1
25711,control,TropicalIPA,2025-06-17,1
2476,control,,,0
11756,control,HazyHopper,2025-06-21,1
13106,control,CitrusZing,2025-06-16,1
27432,treatment,TropicalIPA,2025-06-30,1
15700,control,HazyHopper,2025-06-07,1
13453,control,,,0
17881,control,HazyHopper,2025-06-17,1
24275,control,,,0
9586,control,,,0
1890,control,HazyHopper,2025-06-08,1
10773,treatment,,,0
24000,control,HazyHopper,2025-06-10,1
5602,control,HazyHopper,2025-06-10,1
4500,treatment,,,0
22410,control,,,0
20008,control,HazyHopper,2025-06-17,1
17618,control,,,0
20358,treatment,CitrusZing,2025-06-20,1
18433,control,CitrusZing,2025-06-22,1
21777,treatment,RyeRanger,2025-06-15,1
9536,control,TropicalIPA,2025-06-19,1
2367,treatment,CitrusZing,2025-06-08,1
17767,control,,,0
337,treatment,FarmhouseSaison,2025-06-18,1
15131,treatment,,,0
8418,treatment,CitrusZing,2025-06-16,1
18374,treatment,RyeRanger,2025-06-23,1
10138,treatment,,,0
11585,control,,,0
6760,control,,,0
19164,control,,,0
5370,control,CitrusZing,2025-06-07,1
5779,control,CitrusZing,2025-06-03,1
16679,control,,,0
27567,control,,,0
4038,treatment,HazyHopper,2025-06-30,1
19602,control,,,0
5127,control,TropicalIPA,2025-06-19,1
16779,control,,,0
8064,control,HazyHopper,2025-06-13,1
26386,control,,,0
11554,control,,,0
23263,control,,,0
18879,control,CitrusZing,2025-06-10,1
1236,control,TropicalIPA,2025-06-16,1
6884,control,,,0
14779,control,CitrusZing,2025-06-15,1
20456,control,HazyHopper,2025-06-28,1
18893,control,,,0
11578,treatment,,,0
10956,control,HazyHopper,2025-06-30,1
21735,control,HazyHopper,2025-06-09,1
19722,control,,,0
25136,treatment,,,0
11690,treatment,,,0
8544,treatment,,,0
26663,treatment,,,0
7772,control,,,0
23279,treatment,CitrusZing,2025-06-01,1
20749,treatment,,,0
2069,control,CitrusZing,2025-06-09,1
14180,control,,,0
2354,control,TropicalIPA,2025-06-09,1
25550,control,,,0
26283,treatment,RyeRanger,2025-06-20,1
19774,control,TropicalIPA,2025-06-17,1
21544,control,,,0
510,control,HazyHopper,2025-06-23,1
13936,control,AlpinePils,2025-06-16,1
3949,treatment,AlpinePils,2025-06-13,1
13953,control,,,0
22912,control,TropicalIPA,2025-06-19,1
22751,control,HazyHopper,2025-06-28,1
3711,treatment,MidnightStout,2025-06-21,1
10063,control,CherryLambic,2025-06-14,1
9555,control,AlpinePils,2025-06-23,1
1967,treatment,,,0
3753,control,,,0
14461,treatment,AmberOak,2025-06-04,1
7593,treatment,,,0
26409,control,,,0
13196,control,,,0
20946,control,CitrusZing,2025-06-03,1
3969,control,,,0
4043,control,TropicalIPA,2025-06-25,1
19401,control,,,0
7954,control,,,0
9968,control,,,0
4890,treatment,RyeRanger,2025-06-16,1
13806,control,,,0
15121,control,TropicalIPA,2025-06-04,1
18948,treatment,,,0
19764,control,HazyHopper,2025-06-16,1
6699,control,CitrusZing,2025-06-17,1
5655,control,,,0
24190,control,AlpinePils,2025-06-13,1
9404,control,,,0
22527,treatment,,,0
9250,control,VelvetPorter,2025-06-01,1
24277,treatment,FarmhouseSaison,2025-06-15,1
13377,treatment,RyeRanger,2025-06-17,1
17219,control,,,0
10597,treatment,,,0
1957,control,HazyHopper,2025-06-05,1
10487,control,CitrusZing,2025-06-22,1
4676,treatment,AlpinePils,2025-06-27,1
1821,treatment,,,0
25991,control,,,0
18413,treatment,,,0
24335,treatment,,,0
5109,treatment,VelvetPorter,2025-06-04,1
12642,control,CherryLambic,2025-06-28,1
13175,control,AlpinePils,2025-06-27,1
15409,control,HazyHopper,2025-06-09,1
5721,control,CherryLambic,2025-06-01,1
12037,treatment,,,0
15453,treatment,,,0
5805,control,,,0
13140,treatment,FarmhouseSaison,2025-06-01,1
6688,control,HazyHopper,2025-06-25,1
9152,control,,,0
23101,control,,,0
707,control,,,0
8239,treatment,,,0
15877,control,TropicalIPA,2025-06-03,1
14444,treatment,,,0
15972,control,,,0
19714,treatment,CherryLambic,2025-06-24,1
8986,control,CitrusZing,2025-06-01,1
19113,treatment,,,0
14020,control,,,0
15608,control,CitrusZing,2025-06-04,1
15535,treatment,,,0
9467,treatment,,,0
23504,treatment,,,0
16973,control,CitrusZing,2025-06-19,1
5635,treatment,,,0
6868,control,HazyHopper,2025-06-17,1
21423,treatment,,,0
23375,control,,,0
11443,control,TropicalIPA,2025-06-08,1
25732,control,,,0
18854,control,,,0
380,control,TropicalIPA,2025-06-08,1
14561,treatment,,,0
19136,control,CitrusZing,2025-06-28,1
8829,control,,,0
7713,treatment,CherryLambic,2025-06-27,1
19604,treatment,,,0
16594,control,CitrusZing,2025-06-01,1
9217,control,,,0
2629,control,HazyHopper,2025-06-22,1
18427,control,,,0
19086,control,HazyHopper,2025-06-02,1
3955,treatment,,,0
24097,control,,,0
7139,control,TropicalIPA,2025-06-20,1
21095,control,,,0
22484,treatment,,,0
11987,treatment,,,0
3698,control,,,0
20864,control,,,0
1671,control,TropicalIPA,2025-06-26,1
19658,control,CitrusZing,2025-06-20,1
8005,control,CitrusZing,2025-06-19,1
6719,control,,,0
20687,treatment,,,0
6006,control,HazyHopper,2025-06-14,1
23092,control,TropicalIPA,2025-06-29,1
20372,control,,,0
1823,treatment,VelvetPorter,2025-06-05,1
16563,control,,,0
15203,control,,,0
27492,treatment,,,0
26163,control,HazyHopper,2025-06-05,1
13240,control,,,0
2053,control,HazyHopper,2025-06-25,1
8830,treatment,TropicalIPA,2025-06-26,1
24292,control,,,0
13766,control,,,0
18847,control,CitrusZing,2025-06-18,1
13186,control,,,0
19969,control,,,0
9409,control,,,0
22936,control,HazyHopper,2025-06-13,1
765,control,TropicalIPA,2025-06-17,1
1874,control,CitrusZing,2025-06-04,1
19640,treatment,,,0
6328,treatment,,,0
11535,control,CitrusZing,2025-06-05,1
16568,treatment,,,0
16447,control,,,0
20826,treatment,,,0
27501,control,,,0
26717,treatment,CitrusZing,2025-06-11,1
22335,treatment,,,0
15412,treatment,CherryLambic,2025-06-27,1
26977,treatment,MidnightStout,2025-06-18,1
2469,control,,,0
25702,control,CitrusZing,2025-06-05,1
8267,control,,,0
3509,control,,,0
3886,control,AlpinePils,2025-06-22,1
23113,control,,,0
4710,treatment,,,0
702,control,AlpinePils,2025-06-24,1
2540,control,HazyHopper,2025-06-23,1
2419,control,,,0
18380,control,HazyHopper,2025-06-07,1
7389,control,HazyHopper,2025-06-30,1
4258,treatment,CherryLambic,2025-06-07,1
7529,treatment,TropicalIPA,2025-06-15,1
7952,control,,,0
9091,control,AlpinePils,2025-06-23,1
7520,control,,,0
3343,control,HazyHopper,2025-06-04,1
19380,control,,,0
25415,treatment,,,0
16739,treatment,,,0
19352,treatment,AmberOak,2025-06-03,1
13397,control,HazyHopper,2025-06-27,1
15160,control,CitrusZing,2025-06-22,1
7850,control,,,0
19907,control,CitrusZing,2025-06-01,1
1240,treatment,AmberOak,2025-06-20,1
8472,control,HazyHopper,2025-06-22,1
11921,control,,,0
22419,treatment,,,0
13403,control,,,0
25065,treatment,,,0
17573,treatment,,,0
8144,control,,,0
17131,treatment,AlpinePils,2025-06-23,1
19120,treatment,FarmhouseSaison,2025-06-26,1
4916,control,HazyHopper,2025-06-04,1
21851,control,CitrusZing,2025-06-22,1
24443,treatment,,,0
1077,control,CitrusZing,2025-06-16,1
21662,control,,,0
10796,control,,,0
7876,treatment,,,0
19239,treatment,CitrusZing,2025-06-09,1
21454,treatment,,,0
7592,control,HazyHopper,2025-06-29,1
14666,control,,,0
9121,control,HazyHopper,2025-06-20,1
16186,control,CitrusZing,2025-06-07,1
792,control,HazyHopper,2025-06-26,1
12407,treatment,,,0
25637,control,HazyHopper,2025-06-17,1
3160,control,CitrusZing,2025-06-17,1
13983,control,TropicalIPA,2025-06-22,1
13341,treatment,RyeRanger,2025-06-26,1
25458,control,HazyHopper,2025-06-29,1
17081,control,,,0
11928,treatment,,,0
21129,control,,,0
11818,control,,,0
161,treatment,HazyHopper,2025-06-10,1
468,control,AlpinePils,2025-06-08,1
15699,control,TropicalIPA,2025-06-09,1
5003,control,,,0
21703,control,,,0
3221,control,CitrusZing,2025-06-08,1
8379,control,HazyHopper,2025-06-10,1
19806,control,TropicalIPA,2025-06-04,1
833,control,,,0
24180,control,CitrusZing,2025-06-15,1
26560,treatment,CitrusZing,2025-06-27,1
24427,control,,,0
11248,control,,,0
225,treatment,,,0
6306,control,,,0
5930,control,,,0
25625,control,,,0
15823,treatment,VelvetPorter,2025-06-22,1
16172,control,,,0
9802,control,HazyHopper,2025-06-08,1
14157,control,,,0
11871,control,,,0
9698,control,,,0
13395,control,,,0
1818,control,HazyHopper,2025-06-04,1
14968,control,,,0
27116,control,HazyHopper,2025-06-02,1
23838,control,,,0
22155,control,,,0
17888,treatment,,,0
1452,control,,,0
24709,control,,,0
9891,control,HazyHopper,2025-06-14,1
9239,treatment,HazyHopper,2025-06-01,1
17041,control,CitrusZing,2025-06-14,1
11110,control,,,0
27087,control,HazyHopper,2025-06-09,1
26950,control,HazyHopper,2025-06-05,1
8019,treatment,,,0
10289,control,,,0
20910,control,CitrusZing,2025-06-23,1
25229,control,HazyHopper,2025-06-04,1
27509,treatment,AlpinePils,2025-06-21,1
8280,control,,,0
25631,control,AlpinePils,2025-06-29,1
25375,control,,,0
11345,treatment,TropicalIPA,2025-06-16,1
21122,control,TropicalIPA,2025-06-17,1
21484,control,,,0
3330,control,HazyHopper,2025-06-22,1
18084,control,,,0
18274,treatment,AlpinePils,2025-06-06,1
4892,treatment,,,0
25987,control,,,0
24137,control,TropicalIPA,2025-06-12,1
9222,treatment,,,0
4250,control,CitrusZing,2025-06-03,1
16925,control,CitrusZing,2025-06-04,1
3865,control,HazyHopper,2025-06-14,1
18516,control,TropicalIPA,2025-06-30,1
9111,treatment,AmberOak,2025-06-30,1
7123,control,,,0
4938,control,CitrusZing,2025-06-04,1
16129,treatment,TropicalIPA,2025-06-14,1
5421,control,,,0
17422,treatment,,,0
21070,control,,,0
3241,treatment,,,0
17303,treatment,,,0
19498,treatment,,,0
16455,treatment,RyeRanger,2025-06-14,1
20353,control,TropicalIPA,2025-06-30,1
11324,control,HazyHopper,2025-06-21,1
12750,control,,,0
5312,treatment,VelvetPorter,2025-06-19,1
20339,control,TropicalIPA,2025-06-29,1
22166,control,,,0
3983,control,CitrusZing,2025-06-28,1
23379,control,,,0
23855,control,CherryLambic,2025-06-17,1
9687,control,,,0
25289,treatment,HazyHopper,2025-06-14,1
6900,treatment,AmberOak,2025-06-17,1
19209,control,CitrusZing,2025-06-01,1
18162,treatment,,,0
8839,treatment,,,0
10931,control,,,0
15140,treatment,MidnightStout,2025-06-03,1
14977,control,CitrusZing,2025-06-28,1
17316,control,CitrusZing,2025-06-12,1
11731,control,CitrusZing,2025-06-24,1
2751,control,CitrusZing,2025-06-23,1
27213,treatment,TropicalIPA,2025-06-28,1
11296,treatment,,,0
15620,control,,,0
7037,treatment,,,0
27580,control,,,0
7908,control,,,0
286,control,HazyHopper,2025-06-02,1
14302,control,,,0
3273,treatment,FarmhouseSaison,2025-06-10,1
23763,control,CitrusZing,2025-06-08,1
5795,treatment,,,0
17005,treatment,FarmhouseSaison,2025-06-04,1
13375,control,,,0
6446,control,,,0
14487,control,HazyHopper,2025-06-13,1
15818,control,,,0
16707,control,CitrusZing,2025-06-02,1
17994,treatment,,,0
24435,treatment,,,0
7574,control,CitrusZing,2025-06-15,1
25176,control,HazyHopper,2025-06-18,1
25128,treatment,CitrusZing,2025-06-03,1
27600,control,,,0
23499,control,,,0
1830,control,CitrusZing,2025-06-09,1
25581,treatment,,,0
25604,control,TropicalIPA,2025-06-17,1
13510,treatment,,,0
16807,treatment,,,0
15003,control,,,0
19793,control,HazyHopper,2025-06-18,1
15507,control,TropicalIPA,2025-06-04,1
13068,treatment,VelvetPorter,2025-06-28,1
157,treatment,,,0
5690,treatment,AmberOak,2025-06-18,1
10524,control,,,0
10243,control,TropicalIPA,2025-06-01,1
1531,control,,,0
27334,control,HazyHopper,2025-06-09,1
6727,control,CitrusZing,2025-06-06,1
4453,treatment,CitrusZing,2025-06-27,1
22565,control,,,0
15265,control,HazyHopper,2025-06-16,1
2795,control,,,0
16028,control,,,0
12818,treatment,VelvetPorter,2025-06-27,1
18663,control,HazyHopper,2025-06-20,1
23698,treatment,,,0
11020,control,TropicalIPA,2025-06-19,1
5607,control,HazyHopper,2025-06-18,1
11960,control,TropicalIPA,2025-06-17,1
18063,treatment,,,0
20907,control,HazyHopper,2025-06-27,1
13817,control,HazyHopper,2025-06-25,1
9417,treatment,,,0
15110,control,HazyHopper,2025-06-01,1
12155,control,VelvetPorter,2025-06-12,1
27005,control,TropicalIPA,2025-06-12,1
12509,control,,,0
7103,control,,,0
15677,control,,,0
18730,control,HazyHopper,2025-06-22,1
21240,control,CherryLambic,2025-06-17,1
19005,control,,,0
19144,control,,,0
16844,control,,,0
17958,control,,,0
12281,control,,,0
1757,control,,,0
17487,control,,,0
24678,control,,,0
19025,control,,,0
6840,control,,,0
17489,control,HazyHopper,2025-06-26,1
22136,treatment,VelvetPorter,2025-06-01,1
25707,control,CitrusZing,2025-06-11,1
21237,treatment,,,0
7012,control,HazyHopper,2025-06-24,1
8093,treatment,,,0
14674,control,,,0
10076,control,,,0
893,treatment,,,0
14527,treatment,,,0
612,control,CitrusZing,2025-06-16,1
6565,control,HazyHopper,2025-06-06,1
11432,treatment,AlpinePils,2025-06-28,1
9789,control,TropicalIPA,2025-06-08,1
22233,control,,,0
5101,treatment,,,0
888,control,HazyHopper,2025-06-15,1
14247,control,,,0
9134,treatment,,,0
13771,control,HazyHopper,2025-06-01,1
4054,control,,,0
16187,treatment,,,0
25371,control,TropicalIPA,2025-06-05,1
2095,control,,,0
2154,treatment,FarmhouseSaison,2025-06-02,1
26787,control,,,0
15134,treatment,RyeRanger,2025-06-04,1
27200,treatment,,,0
18768,treatment,TropicalIPA,2025-06-12,1
15917,treatment,CitrusZing,2025-06-26,1
26986,treatment,,,0
12194,treatment,,,0
14789,control,HazyHopper,2025-06-07,1
14044,treatment,CherryLambic,2025-06-24,1
17515,treatment,MidnightStout,2025-06-19,1
26492,control,,,0
24480,control,,,0
18851,control,HazyHopper,2025-06-03,1
11758,treatment,RyeRanger,2025-06-11,1
16525,treatment,RyeRanger,2025-06-02,1
8111,treatment,RyeRanger,2025-06-08,1
14280,treatment,TropicalIPA,2025-06-20,1
25098,control,HazyHopper,2025-06-02,1
8132,control,HazyHopper,2025-06-22,1
10202,treatment,VelvetPorter,2025-06-19,1
12686,treatment,MidnightStout,2025-06-18,1
19563,treatment,AmberOak,2025-06-20,1
6674,treatment,TropicalIPA,2025-06-21,1
20418,control,,,0
15151,treatment,,,0
375,control,,,0
12001,control,,,0
11227,control,,,0
13779,control,CitrusZing,2025-06-09,1
2436,control,TropicalIPA,2025-06-04,1
3294,treatment,,,0
18337,control,TropicalIPA,2025-06-30,1
24438,control,,,0
11841,control,CherryLambic,2025-06-05,1
6154,control,HazyHopper,2025-06-11,1
5169,control,CitrusZing,2025-06-23,1
7035,control,,,0
20343,control,,,0
6357,control,,,0
12953,treatment,,,0
6922,control,,,0
4834,control,,,0
22703,control,,,0
7440,control,HazyHopper,2025-06-01,1
3183,control,,,0
3010,control,,,0
8948,treatment,FarmhouseSaison,2025-06-25,1
13990,control,,,0
4065,control,TropicalIPA,2025-06-02,1
16477,control,CitrusZing,2025-06-25,1
25972,control,,,0
23634,control,HazyHopper,2025-06-22,1
22169,control,CherryLambic,2025-06-23,1
3842,control,CherryLambic,2025-06-10,1
4641,control,,,0
1002,control,,,0
2965,control,TropicalIPA,2025-06-19,1
21355,treatment,,,0
1588,control,TropicalIPA,2025-06-29,1
2521,control,,,0
10412,control,,,0
5745,treatment,,,0
5903,control,HazyHopper,2025-06-02,1
22987,control,,,0
9229,control,HazyHopper,2025-06-24,1
18170,control,CitrusZing,2025-06-30,1
20077,treatment,,,0
23520,control,TropicalIPA,2025-06-05,1
14628,treatment,,,0
1415,treatment,,,0
13749,control,,,0
8329,control,CitrusZing,2025-06-12,1
21224,control,HazyHopper,2025-06-22,1
22761,control,HazyHopper,2025-06-13,1
26316,control,HazyHopper,2025-06-05,1
12403,control,HazyHopper,2025-06-28,1
16653,treatment,CherryLambic,2025-06-23,1
12447,treatment,FarmhouseSaison,2025-06-06,1
17439,control,HazyHopper,2025-06-23,1
19398,control,CitrusZing,2025-06-15,1
3230,control,HazyHopper,2025-06-11,1
26091,treatment,,,0
8901,control,HazyHopper,2025-06-23,1
10969,treatment,TropicalIPA,2025-06-18,1
16025,treatment,,,0
21849,control,,,0
27473,treatment,HazyHopper,2025-06-25,1
21469,control,,,0
10387,treatment,TropicalIPA,2025-06-22,1
137,treatment,VelvetPorter,2025-06-19,1
24740,control,,,0
3040,treatment,,,0
2075,control,,,0
15321,treatment,HazyHopper,2025-06-28,1
1215,control,,,0
21503,control,,,0
9151,control,HazyHopper,2025-06-30,1
23617,control,,,0
14590,treatment,,,0
8056,treatment,VelvetPorter,2025-06-23,1
20367,control,HazyHopper,2025-06-02,1
18456,control,,,0
8380,control,HazyHopper,2025-06-10,1
19224,treatment,AlpinePils,2025-06-30,1
24151,control,HazyHopper,2025-06-17,1
27195,control,HazyHopper,2025-06-30,1
19282,control,,,0
9565,control,,,0
21866,treatment,MidnightStout,2025-06-07,1
24146,control,,,0
26665,control,HazyHopper,2025-06-22,1
9875,control,,,0
2679,treatment,MidnightStout,2025-06-02,1
23719,treatment,AmberOak,2025-06-01,1
24901,control,CitrusZing,2025-06-15,1
12054,control,,,0
18361,control,,,0
15826,control,TropicalIPA,2025-06-26,1
27159,treatment,AlpinePils,2025-06-22,1
1500,treatment,FarmhouseSaison,2025-06-11,1
23762,control,,,0
20171,control,,,0
20522,control,HazyHopper,2025-06-04,1
16945,treatment,,,0
13759,control,CitrusZing,2025-06-24,1
12786,control,,,0
16484,control,,,0
11224,control,,,0
8701,control,TropicalIPA,2025-06-20,1
14762,control,CitrusZing,2025-06-13,1
11884,treatment,,,0
5789,treatment,,,0
19550,control,,,0
27610,control,HazyHopper,2025-06-21,1
6562,control,,,0
19009,treatment,,,0
11125,treatment,TropicalIPA,2025-06-18,1
19176,treatment,HazyHopper,2025-06-28,1
6855,treatment,,,0
23327,control,,,0
22466,control,,,0
13046,treatment,,,0
15838,treatment,,,0
805,treatment,,,0
24728,treatment,FarmhouseSaison,2025-06-23,1
107,control,TropicalIPA,2025-06-03,1
13886,control,,,0
17349,control,,,0
4056,control,CitrusZing,2025-06-06,1
23145,control,,,0
21445,treatment,,,0
20565,control,,,0
19236,control,TropicalIPA,2025-06-14,1
9004,control,CitrusZing,2025-06-02,1
15139,control,CitrusZing,2025-06-02,1
19082,control,,,0
22493,treatment,TropicalIPA,2025-06-16,1
16135,control,,,0
11480,control,HazyHopper,2025-06-18,1
15795,control,,,0
24294,control,HazyHopper,2025-06-13,1
3398,treatment,CitrusZing,2025-06-22,1
24184,treatment,RyeRanger,2025-06-10,1
9478,control,CitrusZing,2025-06-26,1
3495,control,CitrusZing,2025-06-08,1
4749,control,,,0
21819,treatment,,,0
5909,control,HazyHopper,2025-06-19,1
3735,treatment,,,0
18450,control,TropicalIPA,2025-06-23,1
25746,control,,,0
25577,treatment,,,0
21603,treatment,AmberOak,2025-06-03,1
15047,control,,,0
17026,control,,,0
14889,control,HazyHopper,2025-06-10,1
16033,treatment,,,0
5422,control,,,0
10444,control,,,0
17629,control,,,0
22482,control,,,0
24429,control,,,0
9844,control,,,0
1290,control,,,0
6762,control,,,0
10783,control,HazyHopper,2025-06-07,1
23103,treatment,,,0
12641,control,CherryLambic,2025-06-15,1
22776,control,TropicalIPA,2025-06-20,1
20079,treatment,CherryLambic,2025-06-04,1
17949,control,,,0
7322,control,CitrusZing,2025-06-12,1
5425,control,CitrusZing,2025-06-21,1
21989,treatment,RyeRanger,2025-06-30,1
11308,control,,,0
