customer_id,group,choice,txn_date
8453,treatment,,
9374,control,,
5946,control,RyeRanger,2025-06-16
8173,treatment,,
2564,control,,
5085,control,RyeRanger,2025-06-13
9450,control,,
4665,control,HazyHopper,2025-06-22
2869,control,HazyHopper,2025-06-19
7236,control,RyeRanger,2025-06-18
5275,control,HazyHopper,2025-06-30
8704,control,,
9828,control,,
5219,control,,
681,control,HazyHopper,2025-06-29
5177,treatment,,
5539,treatment,AmberOak,2025-06-26
6779,treatment,,
9072,treatment,VelvetPorter,2025-06-27
8367,treatment,,
1573,treatment,,
879,treatment,MidnightStout,2025-06-12
3189,treatment,,
8764,treatment,,
8977,treatment,,
2816,control,,
8671,control,,
3598,treatment,TropicalIPA,2025-06-30
2577,control,,
3021,control,,
8212,treatment,,
6276,control,,
9092,treatment,RyeRanger,2025-06-23
9507,treatment,CherryLambic,2025-06-06
8176,treatment,AlpinePils,2025-06-11
941,control,,
6941,treatment,AlpinePils,2025-06-02
358,treatment,,
9798,control,RyeRanger,2025-06-20
5545,control,,
807,treatment,,
2931,treatment,,
109,control,CitrusZing,2025-06-21
4168,control,RyeRanger,2025-06-04
4914,treatment,,
4489,treatment,HazyHopper,2025-06-11
5247,control,,
7902,control,,
7288,treatment,,
6132,treatment,AmberOak,2025-06-17
338,control,HazyHopper,2025-06-29
1667,treatment,MidnightStout,2025-06-26
7855,control,,
3265,treatment,CitrusZing,2025-06-08
2209,treatment,VelvetPorter,2025-06-02
6416,treatment,HazyHopper,2025-06-18
6624,control,,
1715,treatment,,
3151,treatment,MidnightStout,2025-06-28
5873,control,,
2893,control,CitrusZing,2025-06-22
6490,treatment,,
626,treatment,TropicalIPA,2025-06-15
741,control,,
5283,treatment,,
7523,control,HazyHopper,2025-06-04
74,treatment,,
364,treatment,,
1918,treatment,HazyHopper,2025-06-19
3808,control,HazyHopper,2025-06-07
7190,treatment,RyeRanger,2025-06-13
3932,treatment,RyeRanger,2025-06-12
3150,control,RyeRanger,2025-06-22
4018,treatment,TropicalIPA,2025-06-08
1361,control,,
554,control,,
4236,control,,
7912,treatment,AlpinePils,2025-06-08
9715,treatment,FarmhouseSaison,2025-06-20
6227,treatment,,
1043,treatment,AmberOak,2025-06-28
7168,control,,
4781,control,FarmhouseSaison,2025-06-29
7718,treatment,,
4716,control,,
7090,treatment,RyeRanger,2025-06-11
7034,control,RyeRanger,2025-06-26
7015,control,HazyHopper,2025-06-26
3665,control,HazyHopper,2025-06-17
4844,control,HazyHopper,2025-06-05
3221,treatment,,
301,control,,
5794,control,,
1039,control,,
8732,treatment,,
2632,treatment,CitrusZing,2025-06-25
4504,control,FarmhouseSaison,2025-06-20
3030,control,FarmhouseSaison,2025-06-02
7183,control,,
2074,treatment,HazyHopper,2025-06-02
4675,control,VelvetPorter,2025-06-06
5644,treatment,,
4627,treatment,,
6738,control,,
9003,treatment,,
3601,control,,
9263,control,,
7469,control,,
8388,treatment,,
9540,control,,
4091,treatment,TropicalIPA,2025-06-02
5422,treatment,VelvetPorter,2025-06-27
285,control,HazyHopper,2025-06-18
3985,treatment,,
2154,treatment,,
4134,control,HazyHopper,2025-06-17
9968,treatment,CherryLambic,2025-06-11
9147,control,,
3489,treatment,,
4720,treatment,FarmhouseSaison,2025-06-04
9623,treatment,,
4188,treatment,TropicalIPA,2025-06-08
7899,control,,
8257,control,HazyHopper,2025-06-05
6508,control,RyeRanger,2025-06-19
3117,treatment,,
4712,treatment,VelvetPorter,2025-06-03
50,control,HazyHopper,2025-06-19
6702,control,,
4195,treatment,CitrusZing,2025-06-04
4518,control,VelvetPorter,2025-06-15
9369,treatment,CherryLambic,2025-06-20
4682,control,,
9636,treatment,,
1806,control,HazyHopper,2025-06-17
7646,treatment,FarmhouseSaison,2025-06-08
95,control,,
8185,control,,
3548,control,,
9589,treatment,,
6638,control,HazyHopper,2025-06-02
6155,treatment,HazyHopper,2025-06-19
733,treatment,,
2504,treatment,FarmhouseSaison,2025-06-13
7491,treatment,HazyHopper,2025-06-09
8360,treatment,,
7573,treatment,TropicalIPA,2025-06-07
3870,control,,
1950,control,HazyHopper,2025-06-21
5345,treatment,AlpinePils,2025-06-29
3617,treatment,,
6285,control,,
5020,control,,
2350,treatment,,
8222,treatment,,
4287,control,HazyHopper,2025-06-25
2371,control,,
7863,control,,
6079,treatment,TropicalIPA,2025-06-09
6762,control,,
6770,control,,
4724,treatment,FarmhouseSaison,2025-06-30
97,treatment,,
6136,treatment,TropicalIPA,2025-06-15
4055,control,,
6633,treatment,,
3360,control,,
6454,control,,
6746,control,HazyHopper,2025-06-24
5982,control,,
3695,treatment,,
7629,control,HazyHopper,2025-06-01
3787,control,,
1210,control,,
1305,treatment,CherryLambic,2025-06-11
3630,treatment,,
5874,control,RyeRanger,2025-06-26
1913,control,HazyHopper,2025-06-11
9418,control,,
7494,control,,
5698,treatment,,
7748,control,,
1513,treatment,CherryLambic,2025-06-23
8708,control,,
2205,treatment,,
5546,treatment,RyeRanger,2025-06-04
3273,control,RyeRanger,2025-06-02
1385,treatment,CitrusZing,2025-06-23
5763,treatment,HazyHopper,2025-06-02
464,treatment,AlpinePils,2025-06-17
3533,control,RyeRanger,2025-06-01
544,control,FarmhouseSaison,2025-06-26
2829,control,RyeRanger,2025-06-03
7905,treatment,CherryLambic,2025-06-19
5570,treatment,CherryLambic,2025-06-03
2600,treatment,CherryLambic,2025-06-14
215,treatment,,
2942,control,HazyHopper,2025-06-07
4137,control,,
6248,control,VelvetPorter,2025-06-15
7266,treatment,,
9329,control,FarmhouseSaison,2025-06-17
9951,control,RyeRanger,2025-06-07
6713,treatment,,
6277,treatment,,
2291,control,RyeRanger,2025-06-08
1351,treatment,,
5839,treatment,TropicalIPA,2025-06-04
8090,treatment,AmberOak,2025-06-24
4723,treatment,,
408,control,,
2235,control,,
7811,treatment,,
434,treatment,,
6384,control,VelvetPorter,2025-06-22
210,control,,
2324,treatment,CitrusZing,2025-06-16
4899,treatment,VelvetPorter,2025-06-10
3154,treatment,MidnightStout,2025-06-05
6975,control,,
8662,control,FarmhouseSaison,2025-06-09
8145,treatment,HazyHopper,2025-06-25
2230,treatment,,
668,control,HazyHopper,2025-06-14
1188,treatment,MidnightStout,2025-06-12
5094,treatment,,
5005,treatment,FarmhouseSaison,2025-06-11
6464,treatment,AmberOak,2025-06-25
9323,treatment,HazyHopper,2025-06-03
3290,control,,
3257,control,RyeRanger,2025-06-17
9524,control,,
5108,control,,
322,control,RyeRanger,2025-06-05
6805,treatment,,
5618,control,,
9851,control,,
4050,control,,
5976,control,,
5118,control,,
1218,treatment,CherryLambic,2025-06-25
6246,control,FarmhouseSaison,2025-06-08
7197,treatment,,
5853,control,HazyHopper,2025-06-22
4940,control,HazyHopper,2025-06-22
8210,control,RyeRanger,2025-06-29
7849,control,,
3398,control,,
3432,control,TropicalIPA,2025-06-17
1576,control,RyeRanger,2025-06-09
3134,treatment,FarmhouseSaison,2025-06-15
7865,control,,
7436,control,HazyHopper,2025-06-29
5592,treatment,,
3256,control,,
8152,control,FarmhouseSaison,2025-06-29
9200,treatment,,
6064,treatment,,
9343,control,HazyHopper,2025-06-21
1686,control,,
1476,control,FarmhouseSaison,2025-06-23
4718,control,,
9253,control,,
6342,treatment,,
630,control,TropicalIPA,2025-06-10
9890,control,HazyHopper,2025-06-08
6086,treatment,VelvetPorter,2025-06-26
6786,control,FarmhouseSaison,2025-06-01
8699,treatment,FarmhouseSaison,2025-06-06
7632,control,,
5287,treatment,FarmhouseSaison,2025-06-26
3701,treatment,AmberOak,2025-06-19
7928,control,CherryLambic,2025-06-02
605,treatment,,
1647,control,FarmhouseSaison,2025-06-21
4751,treatment,HazyHopper,2025-06-14
1447,treatment,CherryLambic,2025-06-11
1991,control,HazyHopper,2025-06-17
9347,control,FarmhouseSaison,2025-06-04
8909,control,,
4193,treatment,TropicalIPA,2025-06-04
2510,treatment,,
2578,control,,
8302,treatment,CitrusZing,2025-06-30
8536,control,RyeRanger,2025-06-09
8996,treatment,FarmhouseSaison,2025-06-24
1301,treatment,TropicalIPA,2025-06-09
27,control,HazyHopper,2025-06-29
6031,control,HazyHopper,2025-06-01
4582,treatment,CitrusZing,2025-06-14
1960,control,,
3539,treatment,MidnightStout,2025-06-29
1703,treatment,,
6050,control,HazyHopper,2025-06-13
4645,control,RyeRanger,2025-06-17
5301,treatment,AlpinePils,2025-06-04
9571,treatment,AmberOak,2025-06-09
2075,treatment,,
5045,control,,
4799,control,HazyHopper,2025-06-17
711,control,RyeRanger,2025-06-20
1739,control,HazyHopper,2025-06-29
3186,treatment,,
820,treatment,CherryLambic,2025-06-12
9207,control,HazyHopper,2025-06-07
7269,control,,
6521,treatment,,
7772,treatment,RyeRanger,2025-06-13
4404,treatment,,
5786,treatment,CitrusZing,2025-06-11
7028,control,,
989,control,RyeRanger,2025-06-01
1695,control,,
4583,treatment,,
2233,control,HazyHopper,2025-06-06
3801,treatment,AmberOak,2025-06-15
9361,control,,
6113,control,HazyHopper,2025-06-29
6457,treatment,RyeRanger,2025-06-17
8111,control,FarmhouseSaison,2025-06-16
200,treatment,,
5989,treatment,VelvetPorter,2025-06-20
2462,control,,
2523,treatment,,
6857,control,,
4385,treatment,,
4129,treatment,CitrusZing,2025-06-16
8130,treatment,,
5849,control,,
2658,control,HazyHopper,2025-06-29
4603,control,,
3279,control,HazyHopper,2025-06-22
8245,control,,
5492,treatment,,
6729,treatment,HazyHopper,2025-06-10
3390,treatment,MidnightStout,2025-06-17
9242,control,VelvetPorter,2025-06-05
6137,treatment,,
4903,treatment,,
957,treatment,,
1461,control,HazyHopper,2025-06-21
5611,treatment,CherryLambic,2025-06-23
4742,control,HazyHopper,2025-06-26
3558,control,,
3495,treatment,,
7215,treatment,,
5364,treatment,MidnightStout,2025-06-14
719,control,,
4695,control,,
4308,control,RyeRanger,2025-06-12
6936,treatment,,
955,treatment,,
9656,treatment,VelvetPorter,2025-06-05
3585,control,,
489,control,,
794,treatment,VelvetPorter,2025-06-20
7584,treatment,,
7071,control,,
7153,control,HazyHopper,2025-06-23
117,treatment,,
4797,treatment,AmberOak,2025-06-20
4497,treatment,,
3912,control,,
7230,control,,
6489,treatment,,
699,control,HazyHopper,2025-06-16
5658,control,,
370,treatment,,
7137,control,RyeRanger,2025-06-19
4833,control,,
6474,treatment,CitrusZing,2025-06-06
6586,treatment,CherryLambic,2025-06-25
8403,control,,
5264,control,,
5645,treatment,,
1622,treatment,HazyHopper,2025-06-11
9857,control,HazyHopper,2025-06-01
8911,treatment,AlpinePils,2025-06-07
1637,control,FarmhouseSaison,2025-06-05
6534,control,HazyHopper,2025-06-08
9934,treatment,,
6051,control,,
1457,control,RyeRanger,2025-06-12
4149,treatment,AmberOak,2025-06-27
4654,control,,
8446,treatment,,
4659,control,FarmhouseSaison,2025-06-12
3983,control,,
9619,control,HazyHopper,2025-06-26
1017,control,,
1,treatment,,
2378,treatment,,
3326,control,VelvetPorter,2025-06-02
7311,control,VelvetPorter,2025-06-22
7403,control,,
6231,control,HazyHopper,2025-06-08
7485,treatment,,
2919,control,,
1166,treatment,,
3226,control,VelvetPorter,2025-06-22
7745,treatment,CitrusZing,2025-06-23
5960,control,,
4821,treatment,HazyHopper,2025-06-10
6788,control,HazyHopper,2025-06-24
8026,treatment,CitrusZing,2025-06-15
2041,control,,
1022,treatment,AlpinePils,2025-06-17
3794,treatment,RyeRanger,2025-06-03
9209,control,,
9962,treatment,,
7212,control,,
8861,treatment,AlpinePils,2025-06-17
9190,treatment,AlpinePils,2025-06-24
1493,control,,
8092,control,HazyHopper,2025-06-20
9429,control,HazyHopper,2025-06-18
9779,treatment,CitrusZing,2025-06-03
8186,treatment,MidnightStout,2025-06-30
7974,control,CherryLambic,2025-06-30
6870,control,HazyHopper,2025-06-07
525,treatment,,
4338,control,RyeRanger,2025-06-06
5073,control,,
8237,treatment,,
8058,control,,
5524,control,,
2973,treatment,,
5974,treatment,VelvetPorter,2025-06-22
1893,control,,
3120,treatment,,
3646,control,,
6735,treatment,,
6753,control,,
9338,control,TropicalIPA,2025-06-22
6243,control,RyeRanger,2025-06-03
137,treatment,RyeRanger,2025-06-12
6961,treatment,,
5833,control,,
9939,control,RyeRanger,2025-06-27
5017,treatment,AmberOak,2025-06-04
8211,control,,
7666,control,HazyHopper,2025-06-06
1721,control,RyeRanger,2025-06-24
9611,treatment,RyeRanger,2025-06-29
4620,treatment,CherryLambic,2025-06-09
7237,treatment,CitrusZing,2025-06-07
2191,control,,
8707,treatment,VelvetPorter,2025-06-19
2044,treatment,MidnightStout,2025-06-28
2755,control,HazyHopper,2025-06-12
2436,treatment,TropicalIPA,2025-06-30
4454,treatment,,
2859,treatment,,
4314,treatment,RyeRanger,2025-06-16
7076,treatment,,
9800,control,FarmhouseSaison,2025-06-26
4531,control,,
3008,control,HazyHopper,2025-06-04
4855,treatment,HazyHopper,2025-06-12
6177,treatment,CherryLambic,2025-06-07
7466,treatment,,
1373,treatment,,
5739,treatment,AlpinePils,2025-06-23
8819,control,HazyHopper,2025-06-29
1010,control,,
813,control,FarmhouseSaison,2025-06-26
1882,control,HazyHopper,2025-06-03
5781,control,RyeRanger,2025-06-24
5068,treatment,,
788,control,FarmhouseSaison,2025-06-24
7575,control,CitrusZing,2025-06-04
4402,control,,
7942,treatment,CherryLambic,2025-06-28
8243,control,,
7832,treatment,,
3160,treatment,,
8448,treatment,MidnightStout,2025-06-04
7781,treatment,VelvetPorter,2025-06-15
252,treatment,CherryLambic,2025-06-26
5464,treatment,VelvetPorter,2025-06-05
9840,treatment,FarmhouseSaison,2025-06-24
2790,treatment,VelvetPorter,2025-06-08
9350,control,RyeRanger,2025-06-30
5178,control,HazyHopper,2025-06-26
2898,control,,
5122,control,,
5775,treatment,,
8535,control,,
638,control,,
6988,control,RyeRanger,2025-06-23
305,treatment,FarmhouseSaison,2025-06-21
3733,control,,
9763,treatment,,
4032,control,,
5858,treatment,,
9883,control,HazyHopper,2025-06-19
4377,control,,
7364,control,RyeRanger,2025-06-01
3197,treatment,,
4757,treatment,AmberOak,2025-06-17
6301,control,HazyHopper,2025-06-13
1103,treatment,,
6185,control,CitrusZing,2025-06-09
1986,treatment,,
5607,control,,
1569,treatment,,
255,treatment,,
3540,control,RyeRanger,2025-06-10
9077,control,,
2211,control,,
1813,control,,
5217,treatment,TropicalIPA,2025-06-06
9733,control,HazyHopper,2025-06-05
5053,treatment,,
935,treatment,RyeRanger,2025-06-11
1479,treatment,,
5009,control,VelvetPorter,2025-06-01
2844,control,,
7508,control,,
4873,treatment,TropicalIPA,2025-06-10
8852,control,,
6034,treatment,AmberOak,2025-06-16
2085,control,,
2026,treatment,CherryLambic,2025-06-15
4619,control,HazyHopper,2025-06-25
6121,control,,
5453,control,FarmhouseSaison,2025-06-29
9632,control,HazyHopper,2025-06-16
589,treatment,MidnightStout,2025-06-24
6388,control,,
3751,treatment,TropicalIPA,2025-06-28
1537,treatment,AlpinePils,2025-06-08
631,treatment,AmberOak,2025-06-25
4883,treatment,,
2091,control,,
5389,control,,
7352,treatment,,
607,control,,
6583,treatment,MidnightStout,2025-06-17
320,treatment,CitrusZing,2025-06-08
6035,treatment,,
8102,treatment,VelvetPorter,2025-06-08
8544,treatment,CherryLambic,2025-06-30
9054,treatment,MidnightStout,2025-06-07
9743,treatment,TropicalIPA,2025-06-02
1445,treatment,AmberOak,2025-06-13
1888,control,,
1446,treatment,AlpinePils,2025-06-14
5733,control,,
6889,treatment,,
8960,control,RyeRanger,2025-06-10
9514,treatment,VelvetPorter,2025-06-15
3840,treatment,CitrusZing,2025-06-20
9173,control,,
5265,treatment,AlpinePils,2025-06-10
2544,control,FarmhouseSaison,2025-06-18
2617,treatment,AmberOak,2025-06-02
8919,treatment,MidnightStout,2025-06-17
598,treatment,,
2565,control,FarmhouseSaison,2025-06-18
1993,treatment,RyeRanger,2025-06-25
1028,control,,
1292,control,,
1435,treatment,CherryLambic,2025-06-12
5104,treatment,FarmhouseSaison,2025-06-16
7870,control,HazyHopper,2025-06-05
6365,treatment,RyeRanger,2025-06-11
6761,control,,
8589,control,RyeRanger,2025-06-07
6673,treatment,CherryLambic,2025-06-14
5605,control,,
2141,control,,
9118,control,RyeRanger,2025-06-11
8198,control,HazyHopper,2025-06-04
5773,treatment,CitrusZing,2025-06-02
7874,control,FarmhouseSaison,2025-06-17
8259,control,FarmhouseSaison,2025-06-08
1365,control,,
6303,treatment,,
8758,treatment,,
5915,control,HazyHopper,2025-06-13
7238,control,RyeRanger,2025-06-03
5195,treatment,,
7911,control,,
1737,control,FarmhouseSaison,2025-06-17
377,control,RyeRanger,2025-06-16
7093,control,,
5238,control,,
3499,control,HazyHopper,2025-06-17
9850,control,,
6404,treatment,CitrusZing,2025-06-30
5373,control,,
6389,treatment,,
5358,treatment,AlpinePils,2025-06-18
2112,treatment,AmberOak,2025-06-12
9638,treatment,MidnightStout,2025-06-30
8094,control,,
7821,control,,
2645,treatment,,
4299,control,,
8785,treatment,AlpinePils,2025-06-11
6077,treatment,CitrusZing,2025-06-09
8748,treatment,RyeRanger,2025-06-11
8200,control,,
5710,treatment,CitrusZing,2025-06-13
8627,treatment,RyeRanger,2025-06-19
5803,control,HazyHopper,2025-06-14
1009,control,,
1994,treatment,MidnightStout,2025-06-20
9948,treatment,FarmhouseSaison,2025-06-08
2363,control,,
9650,treatment,,
2524,treatment,,
7537,control,,
3682,control,,
899,control,,
2292,control,CherryLambic,2025-06-04
7877,control,HazyHopper,2025-06-29
9017,control,,
8215,control,,
9986,treatment,,
9387,control,,
3411,control,RyeRanger,2025-06-23
7907,control,HazyHopper,2025-06-30
7851,control,HazyHopper,2025-06-05
3385,treatment,MidnightStout,2025-06-01
3416,control,,
8124,control,,
5131,control,,
7612,control,HazyHopper,2025-06-07
6261,control,,
1000,treatment,,
1155,treatment,,
1133,treatment,,
6570,control,,
4977,control,HazyHopper,2025-06-23
5716,treatment,VelvetPorter,2025-06-05
4146,control,HazyHopper,2025-06-25
3066,treatment,,
307,control,,
4109,treatment,,
9660,treatment,,
2754,control,,
5381,treatment,,
2441,treatment,,
2759,control,,
5780,control,,
8035,treatment,AlpinePils,2025-06-11
2750,treatment,,
9134,control,HazyHopper,2025-06-18
9858,control,VelvetPorter,2025-06-18
9406,treatment,CherryLambic,2025-06-30
4206,treatment,,
3037,control,FarmhouseSaison,2025-06-27
6628,control,RyeRanger,2025-06-11
679,treatment,,
3098,treatment,,
8844,treatment,,
5632,treatment,AlpinePils,2025-06-22
40,treatment,MidnightStout,2025-06-04
7858,treatment,CherryLambic,2025-06-07
261,treatment,FarmhouseSaison,2025-06-10
9208,treatment,CitrusZing,2025-06-17
4937,treatment,,
6348,treatment,,
6232,treatment,CherryLambic,2025-06-06
2108,control,,
18,control,RyeRanger,2025-06-29
3234,control,RyeRanger,2025-06-28
2331,treatment,CitrusZing,2025-06-08
5962,treatment,RyeRanger,2025-06-25
245,treatment,TropicalIPA,2025-06-18
9974,treatment,VelvetPorter,2025-06-30
226,treatment,,
6220,treatment,MidnightStout,2025-06-23
7299,control,,
1217,control,,
8948,control,RyeRanger,2025-06-05
9693,treatment,VelvetPorter,2025-06-29
4762,treatment,FarmhouseSaison,2025-06-29
4317,treatment,MidnightStout,2025-06-18
6632,control,VelvetPorter,2025-06-10
9218,treatment,CitrusZing,2025-06-03
6774,control,FarmhouseSaison,2025-06-17
2593,treatment,CherryLambic,2025-06-11
7391,control,,
3285,treatment,,
466,control,HazyHopper,2025-06-01
7471,control,HazyHopper,2025-06-02
9590,control,,
8818,treatment,VelvetPorter,2025-06-28
7621,treatment,CitrusZing,2025-06-01
1030,treatment,AmberOak,2025-06-28
748,treatment,,
4747,control,,
7782,control,,
6874,treatment,,
7731,treatment,,
8461,treatment,,
8508,control,,
311,control,,
243,control,,
1015,treatment,,
9546,treatment,HazyHopper,2025-06-16
5895,control,,
6493,control,FarmhouseSaison,2025-06-29
875,treatment,,
2747,treatment,RyeRanger,2025-06-05
448,control,,
9327,control,RyeRanger,2025-06-01
1649,control,,
9771,control,RyeRanger,2025-06-07
781,treatment,,
6391,control,HazyHopper,2025-06-28
8981,treatment,FarmhouseSaison,2025-06-02
8677,control,,
7544,control,FarmhouseSaison,2025-06-09
7755,control,VelvetPorter,2025-06-10
201,control,,
191,treatment,AmberOak,2025-06-01
219,control,VelvetPorter,2025-06-27
4997,control,,
5039,control,,
8826,treatment,AmberOak,2025-06-10
7954,control,HazyHopper,2025-06-17
729,control,RyeRanger,2025-06-02
8007,control,TropicalIPA,2025-06-03
6214,treatment,CitrusZing,2025-06-16
5449,control,HazyHopper,2025-06-08
2018,control,FarmhouseSaison,2025-06-04
7545,control,VelvetPorter,2025-06-05
6507,treatment,HazyHopper,2025-06-16
3115,control,TropicalIPA,2025-06-16
7226,control,,
1433,treatment,MidnightStout,2025-06-24
5097,control,FarmhouseSaison,2025-06-18
1757,control,,
2199,treatment,CherryLambic,2025-06-03
2558,treatment,,
13,control,,
4208,control,,
7393,treatment,AlpinePils,2025-06-17
3876,treatment,HazyHopper,2025-06-23
3673,control,,
7528,treatment,,
5598,treatment,,
196,treatment,AmberOak,2025-06-13
6724,treatment,,
8372,treatment,MidnightStout,2025-06-08
3702,treatment,CitrusZing,2025-06-26
6523,treatment,VelvetPorter,2025-06-07
1417,treatment,CitrusZing,2025-06-08
8876,control,,
2077,control,HazyHopper,2025-06-10
2176,treatment,,
5357,treatment,MidnightStout,2025-06-18
8816,control,RyeRanger,2025-06-18
6946,treatment,,
6556,treatment,,
468,control,,
8062,control,,
1824,treatment,TropicalIPA,2025-06-05
6163,treatment,CitrusZing,2025-06-09
7770,control,HazyHopper,2025-06-12
6183,control,,
9119,control,,
4370,control,HazyHopper,2025-06-06
7673,control,,
6397,treatment,RyeRanger,2025-06-25
7807,control,,
8475,treatment,,
2758,treatment,RyeRanger,2025-06-14
2304,treatment,AmberOak,2025-06-23
4007,treatment,,
3738,treatment,AlpinePils,2025-06-26
5114,treatment,CitrusZing,2025-06-16
5423,treatment,,
3902,control,RyeRanger,2025-06-30
7175,control,,
3080,control,RyeRanger,2025-06-30
9506,control,,
248,control,HazyHopper,2025-06-02
9341,treatment,,
4140,treatment,AlpinePils,2025-06-03
9784,treatment,,
9210,control,,
6780,treatment,RyeRanger,2025-06-25
6072,control,HazyHopper,2025-06-07
3762,treatment,RyeRanger,2025-06-12
100,control,,
3225,treatment,CitrusZing,2025-06-17
1768,treatment,AmberOak,2025-06-14
6707,treatment,HazyHopper,2025-06-08
328,treatment,,
4548,control,RyeRanger,2025-06-03
7057,control,,
1165,control,HazyHopper,2025-06-08
197,treatment,RyeRanger,2025-06-25
1745,treatment,,
8030,control,HazyHopper,2025-06-12
7259,control,RyeRanger,2025-06-08
4616,treatment,,
9161,treatment,,
3886,control,,
4967,treatment,,
9257,treatment,MidnightStout,2025-06-25
551,treatment,,
9019,control,RyeRanger,2025-06-25
5163,control,RyeRanger,2025-06-18
3406,control,RyeRanger,2025-06-16
2327,control,,
1629,treatment,,
7707,control,,
846,control,CitrusZing,2025-06-25
2752,treatment,,
8906,treatment,,
5412,treatment,VelvetPorter,2025-06-11
4565,control,FarmhouseSaison,2025-06-27
8780,treatment,AmberOak,2025-06-19
7985,treatment,CitrusZing,2025-06-06
1719,control,RyeRanger,2025-06-15
6074,control,,
6433,treatment,,
5688,treatment,RyeRanger,2025-06-15
2641,control,,
7109,treatment,,
3101,treatment,,
5355,treatment,MidnightStout,2025-06-19
6290,control,VelvetPorter,2025-06-14
6405,control,TropicalIPA,2025-06-20
1987,control,HazyHopper,2025-06-19
5402,treatment,,
1890,treatment,VelvetPorter,2025-06-26
3529,control,FarmhouseSaison,2025-06-29
8159,treatment,,
5995,control,RyeRanger,2025-06-06
2367,treatment,VelvetPorter,2025-06-12
2388,treatment,,
5251,control,,
1482,control,HazyHopper,2025-06-01
4853,treatment,VelvetPorter,2025-06-15
8213,treatment,TropicalIPA,2025-06-10
6868,control,VelvetPorter,2025-06-11
3785,control,,
9700,control,HazyHopper,2025-06-16
9199,control,HazyHopper,2025-06-18
3838,control,VelvetPorter,2025-06-16
9806,treatment,,
294,treatment,,
7937,control,,
1163,control,,
6442,control,HazyHopper,2025-06-03
5485,treatment,AmberOak,2025-06-28
2857,control,,
6434,control,HazyHopper,2025-06-30
3312,control,RyeRanger,2025-06-02
446,control,CitrusZing,2025-06-06
9222,control,,
5437,treatment,AmberOak,2025-06-21
3024,control,,
5745,treatment,,
9307,control,HazyHopper,2025-06-17
3749,control,,
363,control,,
7136,control,RyeRanger,2025-06-04
9217,treatment,TropicalIPA,2025-06-14
3940,control,,
8908,control,HazyHopper,2025-06-18
693,treatment,,
7218,control,RyeRanger,2025-06-28
4867,treatment,AlpinePils,2025-06-28
7692,control,HazyHopper,2025-06-23
4172,treatment,FarmhouseSaison,2025-06-18
4953,treatment,AmberOak,2025-06-04
9101,control,,
4405,control,RyeRanger,2025-06-14
5972,control,RyeRanger,2025-06-23
1505,treatment,HazyHopper,2025-06-18
1480,control,,
5165,treatment,,
57,control,RyeRanger,2025-06-01
8303,control,,
3284,control,RyeRanger,2025-06-23
527,control,,
4174,treatment,,
7449,control,HazyHopper,2025-06-08
3327,treatment,,
9148,control,RyeRanger,2025-06-05
3073,control,,
67,control,RyeRanger,2025-06-28
6798,treatment,,
9295,control,FarmhouseSaison,2025-06-29
5472,treatment,AmberOak,2025-06-16
2935,control,HazyHopper,2025-06-07
9726,control,,
3113,control,FarmhouseSaison,2025-06-18
3147,control,,
4421,control,HazyHopper,2025-06-13
3783,treatment,,
7249,control,,
8154,control,,
7051,treatment,MidnightStout,2025-06-13
831,treatment,TropicalIPA,2025-06-14
1659,control,VelvetPorter,2025-06-13
8675,control,RyeRanger,2025-06-29
5417,treatment,,
3991,treatment,MidnightStout,2025-06-04
4274,treatment,,
3888,control,,
5215,treatment,,
4499,treatment,AlpinePils,2025-06-24
2138,treatment,CitrusZing,2025-06-04
9704,control,VelvetPorter,2025-06-02
4178,treatment,RyeRanger,2025-06-04
4790,treatment,,
5166,treatment,CitrusZing,2025-06-09
7365,control,,
7630,control,,
5951,control,RyeRanger,2025-06-19
9145,treatment,,
1083,treatment,CherryLambic,2025-06-11
2048,treatment,HazyHopper,2025-06-06
6504,control,HazyHopper,2025-06-28
5340,control,,
9226,treatment,VelvetPorter,2025-06-10
8208,control,HazyHopper,2025-06-26
8654,control,HazyHopper,2025-06-12
3898,control,VelvetPorter,2025-06-29
1044,control,HazyHopper,2025-06-09
9009,treatment,,
3771,treatment,,
9787,treatment,,
9736,control,HazyHopper,2025-06-07
2201,treatment,TropicalIPA,2025-06-17
5768,control,,
5925,treatment,,
8747,treatment,,
4272,treatment,,
2457,control,,
3995,treatment,,
889,control,,
1604,control,,
7538,treatment,,
2553,control,FarmhouseSaison,2025-06-17
553,treatment,,
7639,treatment,,
9117,control,,
8878,treatment,,
1413,treatment,CherryLambic,2025-06-21
983,control,HazyHopper,2025-06-01
2989,control,,
279,treatment,,
7607,treatment,CherryLambic,2025-06-09
6005,treatment,RyeRanger,2025-06-19
7113,control,HazyHopper,2025-06-12
8683,control,RyeRanger,2025-06-23
6148,control,,
5356,treatment,MidnightStout,2025-06-17
9051,control,HazyHopper,2025-06-13
5903,control,FarmhouseSaison,2025-06-23
9394,control,VelvetPorter,2025-06-08
72,treatment,,
7152,control,HazyHopper,2025-06-19
3510,control,,
7591,control,FarmhouseSaison,2025-06-09
6775,treatment,CitrusZing,2025-06-16
7441,treatment,FarmhouseSaison,2025-06-27
5462,control,HazyHopper,2025-06-09
270,treatment,AmberOak,2025-06-04
5175,treatment,MidnightStout,2025-06-25
5069,control,,
5336,control,FarmhouseSaison,2025-06-21
